radius_bin,insol_bin,st_Teff_bin,Source Pipeline,Full TOI ID,Planet Radius Value,Orbital Period Value,Effective Temperature Value,Effective Stellar Flux Value,Planet Equilibrium Temperature (K) Value,mass_flag,V mag,K_amp,TSM,t_HIRES,X,TIC,TSM_Vmag_priority,X_priority,vip_rank
1,1,1,,TRAPPIST-1 g,1.127,12.35294,2559.0,0.258,,1.0,,2.000039379990636,15.211928663404152,,,,1.0,1.0,
1,2,1,,TRAPPIST-1 c,1.056,2.4218233,2559.0,2.27,,1.0,,3.5455922912818885,20.917316036450238,,,,1.0,1.0,
1,3,1,spoc,455.01,1.368307,5.358807,3562.0,7.379878999999999,420.370338,0.0,10.59,2.2452084364494644,43.26958509470039,20192.80239654238,0.0021428221920355866,98796344.0,1.0,1.0,
1,3,1,,TRAPPIST-1 b,1.086,1.51087081,2559.0,4.25,,1.0,,2.555840069790413,43.22837206908054,,,,2.0,5.0,
1,3,1,,L 98-59 c,1.35,3.6904,3412.0,12.4,,1.0,,2.190115102684904,26.817915236319283,,,,3.0,3.0,
1,3,1,,LHS 1140 c,1.2819999999999998,3.7779309999999997,3216.0,6.16,,1.0,,2.3352286741476003,26.025546783527805,,,,,4.0,
1,3,1,spoc,2267.01,1.205886,3.4949589999999997,3022.0,6.069692,400.323809,0.0,15.56,2.2489034679696664,11.070861561015294,1957799.8815521512,5.654746261522027e-06,459837008.0,,2.0,
1,4,1,spoc,1827.01,1.333326,1.467126,3297.0,39.491955,639.362128,0.0,11.39,2.8771328423927995,44.5580435187865,25691.537616572423,0.0017343470906172687,390651552.0,1.0,1.0,
1,4,1,,GJ 1132 b,1.13,1.628931,3270.0,19.33377684980784,,1.0,,2.834932388233609,30.97113310498509,,,,3.0,4.0,
1,4,1,spoc,736.02,1.037152,0.947973,2940.0,17.930822,524.8313860000001,0.0,16.91,3.071173397587999,23.80547884157583,3639998.893726833,6.539968702353769e-06,181804752.0,2.0,3.0,
1,4,1,spoc,1640.01,1.2571620000000001,1.9495209999999998,3414.0,23.372508,560.7846030000001,0.0,13.304,2.8794845003392893,19.261237318747405,149513.50956641778,0.0001288260664511461,396562848.0,,2.0,
1,4,1,,GJ 3473 b,1.264,1.1980035,3347.0,59.4,,1.0,,2.2168812585274664,14.603304750950267,,,,,5.0,
1,5,1,spoc,732.01,1.134371,0.768418,3329.0,83.330451,770.585234,0.0,13.14,2.424885913180149,26.8688144524825,181270.5719441125,0.00014822491132629304,36724087.0,1.0,1.0,
1,5,1,,GJ 1252 b,1.193,0.5182349,3458.0,233.3154969625021,,1.0,,3.1771095249404753,20.133579487090884,,,,2.0,3.0,
1,5,1,,LTT 3780 b,1.332,0.7684479999999999,3331.0,106.0,,1.0,,3.3752580833711425,17.565450463857132,,,,3.0,4.0,
1,5,1,spoc,1442.01,1.1726729999999999,0.409072,3328.0,207.021779,967.439374,0.0,15.39,3.413090549920168,12.911523172915734,726798.9739553903,1.776491662150891e-05,235683377.0,,2.0,
1,6,1,spoc,1238.02,1.280385,0.764601,3853.0,399.25821,1140.074452,0.0,12.796,2.1378377752721374,5.748944449793475,169887.111673955,3.383979157186903e-05,153951307.0,1.0,1.0,
1,7,3,spoc,1798.02,1.279839,0.437783,5165.2,3369.723124,1943.2035899999998,0.0,11.361,2.0176840000694467,6.905485824580278,50863.19369167488,0.00013576587161318079,198153540.0,1.0,1.0,
2,1,1,,LHS 1140 b,1.727,24.736959,3216.0,0.503,,1.0,,4.813660976950953,58.48198884895911,,,,1.0,1.0,
2,2,1,spoc,732.02,1.785398,12.254218,3329.0,2.075964,306.14327599999996,0.0,13.14,2.428281848286167,109.49780240098123,180763.9152270865,0.0006057503360857366,36724087.0,1.0,1.0,
2,2,1,spoc,1633.01,1.9160279999999998,12.15828,3429.0,2.674152,326.149178,0.0,14.795,2.6783686729283147,43.039139983009385,682290.3248138084,6.308039029390374e-05,165551882.0,2.0,2.0,
2,3,1,spoc,1680.01,1.504177,4.802622,3231.0,4.4511389999999995,370.456769,0.0,15.87,3.3940833296265827,62.382791598024184,1143575.7170745598,5.45506437978666e-05,259168516.0,3.0,3.0,
2,3,1,spoc,1743.01,1.8228900000000001,4.266058,3281.0,8.954635000000001,441.196152,0.0,14.972,3.5167588889063444,62.16506953617212,465827.08716319595,0.00013345095476251999,219860288.0,2.0,1.0,
2,3,1,spoc,2291.01,1.924333,9.406193,3869.0,9.822241,451.515226,0.0,13.645,2.1836317395099902,31.378787934613335,355918.964934905,8.816273091924811e-05,236934937.0,1.0,2.0,
2,3,1,spoc,2096.01,1.471985,3.119035,3285.0,10.084743,454.50216500000005,0.0,15.92,3.355552143987842,7.483486001350002,1225129.3444662613,6.1083232028943445e-06,142748283.0,,4.0,
2,4,1,spoc,654.01,1.9082599999999998,1.527419,3433.0,45.576271999999996,662.680892,0.0,14.54,4.7520159039576235,83.87865864957044,171377.63894137158,0.0004894375903863712,35009898.0,2.0,2.0,
2,4,1,spoc,1467.01,1.827003,5.973383999999999,3834.0,18.079169,525.913556,0.0,12.293,2.277147970572103,61.002188254251436,94216.59867599818,0.0006474675281372881,240968774.0,1.0,1.0,
2,4,1,spoc,2266.01,1.698184,2.326214,3244.0,15.121514000000001,502.94277,0.0,16.54,4.512500423133358,60.22077908774681,1199155.2548999619,5.0219334687209175e-05,8348911.0,3.0,,
2,4,1,spoc,1695.01,1.819166,3.134319,3575.0,34.553345,618.36126,0.0,12.989,2.7112997486283192,57.20945017009263,126169.6384670548,0.00045343278196862763,422756130.0,,3.0,
2,4,1,spoc,1746.01,1.591893,2.525314,3340.0,26.102032,576.4854230000001,0.0,14.24,2.729271077485485,52.86785428977942,394109.20660406264,0.00013414518971867744,232650365.0,,,
2,4,1,spoc,1846.01,1.7517459999999998,3.9307019999999997,3512.0,17.741702,523.442003,0.0,13.970999999999998,2.765997039009843,51.47665695981876,299506.674096657,0.0001718714853853513,198385543.0,,5.0,
2,4,1,,TOI-1235 b,1.7380000000000002,3.444729,3872.0,53.6,,1.0,,3.9466040882831512,32.99046296666861,,,,,,
2,4,1,spoc,1468.02,1.452351,1.880305,3382.0,35.733782,623.576148,0.0,12.5,2.797071106960732,14.536521955808004,75561.9073565924,0.00019237897062612678,243185500.0,,4.0,
2,4,1,spoc,521.01,1.449216,1.542131,3439.0,33.449899,613.364239,0.0,14.691,3.8000199986685907,13.09099413115445,307991.0963680583,4.25044564129553e-05,27649847.0,,,
2,4,1,spoc,1693.01,1.4785469999999998,1.7668810000000001,3474.0,57.012676,700.829873,0.0,12.962,2.4890252050312243,11.490988042536353,146033.11098873787,7.868755219097224e-05,353475866.0,,,
2,4,1,spoc,1730.02,1.440684,2.155669,3691.0,67.449404,730.91063,0.0,12.23,2.0261547027468843,9.243456248826446,112296.11259851886,8.231323449168412e-05,318022259.0,,,
2,4,2,spoc,1235.01,1.7265,3.444703,3912.0,57.870342,703.4508559999999,0.0,11.495,2.140140848284838,62.67913461208031,51147.5945121519,0.0012254561570278477,103633434.0,1.0,1.0,
2,4,3,,HD 23472 b,1.872,17.667,4826.33,17.834524818152236,,1.0,,5.339411721045244,13.245104946737712,,,,1.0,1.0,
2,5,1,spoc,2445.01,1.530573,0.371095,3333.0,204.51583300000001,964.4983369999999,0.0,15.692,6.738794521249343,106.07124916668306,246232.57002409943,0.00043077668058413875,439867639.0,3.0,3.0,
2,5,1,spoc,1634.01,1.830385,0.9893299999999999,3455.0,122.215026,848.009858,0.0,13.217,4.314690965379168,104.56491829997569,61462.54447249307,0.0017012787088040691,201186294.0,2.0,1.0,
2,5,1,spoc,1285.01,1.866263,1.2284389999999998,3526.0,118.280235,841.1003119999999,0.0,13.152,3.8036741382953347,81.74317169319364,74490.91668450998,0.001097357575010105,274662200.0,1.0,2.0,
2,5,1,spoc,1752.01,1.7365990000000002,0.935183,3652.0,194.174669,952.067834,0.0,14.62,3.6999587697045615,35.805112546682075,304309.9530969806,0.0001176600113873743,287139872.0,,4.0,
2,5,1,spoc,1685.01,1.468637,0.6691739999999999,3457.0,204.679022,964.69068,0.0,13.378,3.3951646875216146,12.834441780944262,115129.92871517959,0.00011147789218818541,28900646.0,,5.0,
2,5,1,spoc,2079.01,1.395204,1.4923540000000002,3577.0,84.670511,773.664724,0.0,12.816,2.3188438029011844,9.566430472581297,147084.5089918009,6.504036718859748e-05,224298134.0,,,
2,5,2,,GJ 9827 b,1.577,1.2089819,4340.0,315.0,,1.0,,4.10492776887484,83.54539226882838,,,,3.0,3.0,
2,5,2,spoc,1782.02,1.847739,1.8289810000000002,4336.0,213.53092,974.955834,0.0,12.329,2.7636944211769165,41.44115166377855,66119.5489829053,0.0006267609549861394,160045097.0,2.0,1.0,
2,5,2,spoc,1757.01,1.71576,2.1257490000000003,4428.0,209.873295,970.7536779999999,0.0,12.166,2.2883498238300737,32.63893926037272,82997.5157035414,0.00039325200258951917,367753709.0,1.0,2.0,
2,5,3,,HD 219134 b,1.602,3.092926,4699.0,176.2,,1.0,,2.398367164714751,292.01804410921267,,,,1.0,2.0,
2,5,3,,HD 15337 b,1.64,4.75615,5125.0,160.32786423136815,,1.0,,3.068858989128096,30.609283723323355,,,,2.0,1.0,
2,5,3,,K2-216 b,1.75,2.1748,4503.0,248.0,,1.0,,5.017284207927495,14.649142808690055,,,,3.0,3.0,
2,6,1,spoc,2290.01,1.485881,0.38623,3863.0,873.59055,1386.5857460000002,0.0,12.635,3.648136408159203,10.946557577540014,50299.977260725726,0.0002176254975384869,321688498.0,1.0,1.0,
2,6,2,spoc,2411.01,1.747271,0.7827649999999999,4099.0,651.9082070000001,1288.743126,0.0,11.272,3.474545778387249,65.66517843755726,15802.06522758276,0.004155480786330234,10837041.0,1.0,1.0,
2,6,2,spoc,1242.01,1.6836389999999999,0.381481,4255.0,1840.065132,1670.4291050000002,0.0,12.777,4.0382212213386,48.79064097197105,46787.48627949411,0.0010428138985819992,198212955.0,2.0,2.0,
2,6,3,spoc,1807.01,1.525893,0.549343,4612.99,1592.916641,1611.268853,0.0,10.0,2.842960037930563,116.77470510492601,7314.226685996608,0.015965420558880963,180695581.0,2.0,1.0,
2,6,3,spoc,1416.01,1.7707560000000002,1.069606,4946.0,945.960557,1414.451324,0.0,9.91,2.7357778081059116,98.54867957754648,7270.232195692103,0.013555093829869757,158025009.0,1.0,2.0,
2,6,3,spoc,1347.01,1.8812520000000001,0.8474389999999999,5300.0,1876.079661,1678.543375,0.0,11.168,2.949520742744573,49.65079442754279,19925.398540930946,0.0024918344456473303,229747848.0,3.0,3.0,
2,6,3,spoc,1436.01,1.7178360000000001,0.867492,5011.22,1118.225214,1474.864321,0.0,12.005999999999998,2.736771759604733,45.030155839757555,50076.36158569028,0.0008992297845501874,154383539.0,,4.0,
2,6,3,,CoRoT-7 b,1.681,0.85359163,5275.0,1761.606745580432,,1.0,,3.142368155661583,33.48353034838892,,,,,5.0,
2,6,3,,K2-265 b,1.71,2.3691720000000003,5477.0,677.7062090613953,,1.0,,3.3222898302332,16.174281899469307,,,,,,
2,6,4,,HD 3167 b,1.7,0.959624,5528.0,1625.0,,1.0,,3.3975717076311143,91.73142906211069,,,,2.0,2.0,
2,6,4,spoc,1449.02,1.62458,2.3689,5780.0,428.0518,1160.095739,0.0,12.52,2.235145438905819,71.46567594762026,120530.8865962659,0.0005929241704410917,356158613.0,1.0,1.0,
2,6,4,,K2-291 b,1.589,2.225177,5520.0,633.0,,1.0,,3.342348473227443,23.763364470334178,,,,3.0,4.0,
2,6,4,,K2-111 b,1.82,5.3518,5775.0,488.5559559287893,,1.0,,2.176139372912405,13.392857698653064,,,,,3.0,
2,7,3,spoc,1773.01,1.79818,0.73665,5250.0,2132.93,1893.0,0.0,5.95084,2.9997661100298347,455.23953957760284,157.71432352601832,2.8864818958723264,332064670.0,1.0,1.0,
2,7,3,,55 Cnc e,1.91,0.736539,5196.0,2415.7354601676293,,1.0,,6.103360655604157,267.24007675925776,,,,3.0,4.0,
2,7,3,spoc,561.02,1.55421,0.446547,5391.0,4628.630447,2103.695493,0.0,10.252,2.6617643247241713,78.27658645688916,10523.754937087604,0.00743808525805066,377064495.0,2.0,2.0,
2,7,3,spoc,2260.01,1.5937940000000002,0.352444,5432.0,6839.783944,2319.425061,0.0,10.474,2.9724947786155513,76.28363986748808,10353.036028809436,0.007368238616693043,232568235.0,,3.0,
2,7,3,,K2-141 b,1.51,0.28032440000000003,4599.0,3319.125844761676,,1.0,,6.247721995313027,59.485544934330655,,,,,,
2,7,3,,K2-131 b,1.7,0.36930999999999997,5245.0,4228.009025914707,,1.0,,6.318410722476647,30.18032240176074,,,,,5.0,
2,7,4,,HD 213885 b,1.745,1.008035,5978.0,3423.928619492173,,1.0,,5.392582918935554,58.12695943225385,,,,1.0,2.0,
2,7,4,,HD 80653 b,1.6130000000000002,0.7195729999999999,5838.0,5625.492666489043,,1.0,,3.585025530752592,33.253837102070854,,,,2.0,3.0,
2,7,4,,EPIC 220674823 b,1.82,0.571331,5617.0,4293.0,,1.0,,6.082153803218567,16.681890059826767,,,,3.0,1.0,
